ProteinID	Length	Start	End	Domain	Tool
XP_010317434.1	20aa	211	230	LRR	DeepLRR
XP_010317434.1	20aa	235	254	LRR	DeepLRR
XP_010317434.1	20aa	259	278	LRR	DeepLRR
XP_010317434.1	23aa	284	306	LRR	DeepLRR
XP_010317434.1	20aa	307	326	LRR	DeepLRR
XP_010317434.1	20aa	331	350	LRR	DeepLRR
XP_010317434.1	20aa	355	374	LRR	DeepLRR
XP_010317434.1	20aa	379	398	LRR	DeepLRR
XP_010317434.1	20aa	403	422	LRR	DeepLRR
XP_010317434.1	26aa	425	450	LRR	DeepLRR
XP_010317434.1	20aa	451	470	LRR	DeepLRR
XP_010317434.1	20aa	475	494	LRR	DeepLRR
XP_010317434.1	20aa	499	518	LRR	DeepLRR
XP_010317434.1	20aa	522	541	LRR	DeepLRR
XP_010317542.1	20aa	67	86	LRR	DeepLRR
XP_010317542.1	20aa	90	109	LRR	DeepLRR
XP_010317542.1	20aa	114	133	LRR	DeepLRR
XP_010317542.1	20aa	138	157	LRR	DeepLRR
XP_010317542.1	20aa	160	179	LRR	DeepLRR
XP_010318078.1	20aa	67	86	LRR	DeepLRR
XP_010318078.1	20aa	90	109	LRR	DeepLRR
XP_010318078.1	20aa	114	133	LRR	DeepLRR
XP_010318078.1	20aa	138	157	LRR	DeepLRR
XP_010318078.1	20aa	162	181	LRR	DeepLRR
XP_010318079.1	20aa	67	86	LRR	DeepLRR
XP_010318079.1	20aa	90	109	LRR	DeepLRR
XP_010318079.1	20aa	114	133	LRR	DeepLRR
XP_010318079.1	20aa	138	157	LRR	DeepLRR
XP_010318079.1	20aa	162	181	LRR	DeepLRR
XP_010318080.1	20aa	67	86	LRR	DeepLRR
XP_010318080.1	20aa	90	109	LRR	DeepLRR
XP_010318080.1	20aa	114	133	LRR	DeepLRR
XP_010318080.1	20aa	138	157	LRR	DeepLRR
XP_010318080.1	20aa	162	181	LRR	DeepLRR
XP_010318169.1	23aa	416	438	LRR	DeepLRR
XP_010318169.1	20aa	440	459	LRR	DeepLRR
XP_010318169.1	20aa	464	483	LRR	DeepLRR
XP_010318222.1	20aa	70	89	LRR	DeepLRR
XP_010318222.1	20aa	95	114	LRR	DeepLRR
XP_010318222.1	20aa	119	138	LRR	DeepLRR
XP_010318222.1	20aa	141	160	LRR	DeepLRR
XP_010318222.1	20aa	165	184	LRR	DeepLRR
XP_010318222.1	20aa	187	206	LRR	DeepLRR
XP_010318222.1	25aa	211	235	LRR	DeepLRR
XP_010318223.1	20aa	70	89	LRR	DeepLRR
XP_010318223.1	20aa	95	114	LRR	DeepLRR
XP_010318223.1	20aa	119	138	LRR	DeepLRR
XP_010318223.1	20aa	141	160	LRR	DeepLRR
XP_010318223.1	20aa	165	184	LRR	DeepLRR
XP_010318223.1	20aa	187	206	LRR	DeepLRR
XP_010318223.1	25aa	211	235	LRR	DeepLRR
XP_010318523.1	20aa	410	429	LRR	DeepLRR
XP_010318523.1	20aa	434	453	LRR	DeepLRR
XP_010318523.1	20aa	458	477	LRR	DeepLRR
XP_010318523.1	20aa	482	501	LRR	DeepLRR
XP_010318523.1	20aa	509	528	LRR	DeepLRR
XP_010318523.1	20aa	605	624	LRR	DeepLRR
XP_010318523.1	29aa	625	653	LRR	DeepLRR
XP_010318523.1	20aa	657	676	LRR	DeepLRR
XP_010318957.1	20aa	93	112	LRR	DeepLRR
XP_010318957.1	20aa	117	136	LRR	DeepLRR
XP_010318957.1	20aa	141	160	LRR	DeepLRR
XP_010318957.1	22aa	165	186	LRR	DeepLRR
XP_010319190.1	25aa	67	91	LRR	DeepLRR
XP_010319190.1	20aa	92	111	LRR	DeepLRR
XP_010319190.1	20aa	116	135	LRR	DeepLRR
XP_010319190.1	20aa	140	159	LRR	DeepLRR
XP_010319190.1	22aa	165	186	LRR	DeepLRR
XP_010319190.1	20aa	188	207	LRR	DeepLRR
XP_010319190.1	20aa	212	231	LRR	DeepLRR
XP_010319190.1	20aa	236	255	LRR	DeepLRR
XP_010319190.1	20aa	260	279	LRR	DeepLRR
XP_010319190.1	20aa	284	303	LRR	DeepLRR
XP_010319190.1	20aa	308	327	LRR	DeepLRR
XP_010319190.1	20aa	332	351	LRR	DeepLRR
XP_010319190.1	20aa	356	375	LRR	DeepLRR
XP_010319190.1	20aa	380	399	LRR	DeepLRR
XP_010319190.1	20aa	404	423	LRR	DeepLRR
XP_010319190.1	20aa	429	448	LRR	DeepLRR
XP_010319190.1	20aa	453	472	LRR	DeepLRR
XP_010319190.1	20aa	476	495	LRR	DeepLRR
XP_010319224.1	20aa	73	92	LRR	DeepLRR
XP_010319224.1	20aa	94	113	LRR	DeepLRR
XP_010319224.1	20aa	118	137	LRR	DeepLRR
XP_010319224.1	20aa	160	179	LRR	DeepLRR
XP_010319224.1	20aa	184	203	LRR	DeepLRR
XP_010319224.1	20aa	208	227	LRR	DeepLRR
XP_010319665.1	23aa	71	93	LRR	DeepLRR
XP_010319665.1	20aa	95	114	LRR	DeepLRR
XP_010319665.1	20aa	119	138	LRR	DeepLRR
XP_010319665.1	20aa	143	162	LRR	DeepLRR
XP_010319665.1	20aa	167	186	LRR	DeepLRR
XP_010319665.1	20aa	196	215	LRR	DeepLRR
XP_010319666.1	23aa	71	93	LRR	DeepLRR
XP_010319666.1	20aa	95	114	LRR	DeepLRR
XP_010319666.1	20aa	119	138	LRR	DeepLRR
XP_010319666.1	20aa	143	162	LRR	DeepLRR
XP_010319666.1	20aa	167	186	LRR	DeepLRR
XP_010319666.1	20aa	196	215	LRR	DeepLRR
XP_010319667.1	23aa	71	93	LRR	DeepLRR
XP_010319667.1	20aa	95	114	LRR	DeepLRR
XP_010319667.1	20aa	119	138	LRR	DeepLRR
XP_010319667.1	20aa	148	167	LRR	DeepLRR
XP_010320169.1	20aa	87	106	LRR	DeepLRR
XP_010320169.1	20aa	111	130	LRR	DeepLRR
XP_010320169.1	20aa	135	154	LRR	DeepLRR
XP_010320169.1	20aa	159	178	LRR	DeepLRR
XP_010320169.1	20aa	183	202	LRR	DeepLRR
XP_010320169.1	20aa	207	226	LRR	DeepLRR
XP_010320169.1	20aa	231	250	LRR	DeepLRR
XP_010320169.1	23aa	255	277	LRR	DeepLRR
XP_010320169.1	20aa	279	298	LRR	DeepLRR
XP_010320169.1	20aa	303	322	LRR	DeepLRR
XP_010320169.1	20aa	327	346	LRR	DeepLRR
XP_010320169.1	20aa	358	377	LRR	DeepLRR
XP_010320169.1	20aa	382	401	LRR	DeepLRR
XP_010320169.1	20aa	406	425	LRR	DeepLRR
XP_010320169.1	20aa	430	449	LRR	DeepLRR
XP_010320169.1	20aa	454	473	LRR	DeepLRR
XP_010320169.1	20aa	478	497	LRR	DeepLRR
XP_010320169.1	20aa	502	521	LRR	DeepLRR
XP_010320169.1	20aa	526	545	LRR	DeepLRR
XP_010320169.1	20aa	550	569	LRR	DeepLRR
XP_010320169.1	20aa	574	593	LRR	DeepLRR
XP_010320169.1	20aa	598	617	LRR	DeepLRR
XP_010320170.1	20aa	87	106	LRR	DeepLRR
XP_010320170.1	20aa	111	130	LRR	DeepLRR
XP_010320170.1	20aa	135	154	LRR	DeepLRR
XP_010320170.1	20aa	159	178	LRR	DeepLRR
XP_010320170.1	20aa	183	202	LRR	DeepLRR
XP_010320170.1	20aa	207	226	LRR	DeepLRR
XP_010320170.1	20aa	231	250	LRR	DeepLRR
XP_010320170.1	23aa	255	277	LRR	DeepLRR
XP_010320170.1	20aa	279	298	LRR	DeepLRR
XP_010320170.1	20aa	303	322	LRR	DeepLRR
XP_010320170.1	20aa	327	346	LRR	DeepLRR
XP_010320170.1	20aa	351	370	LRR	DeepLRR
XP_010320170.1	20aa	375	394	LRR	DeepLRR
XP_010320170.1	20aa	399	418	LRR	DeepLRR
XP_010320170.1	20aa	423	442	LRR	DeepLRR
XP_010320170.1	20aa	447	466	LRR	DeepLRR
XP_010320170.1	20aa	471	490	LRR	DeepLRR
XP_010320170.1	20aa	495	514	LRR	DeepLRR
XP_010320170.1	20aa	519	538	LRR	DeepLRR
XP_010320170.1	20aa	543	562	LRR	DeepLRR
XP_010320170.1	20aa	567	586	LRR	DeepLRR
XP_010320170.1	20aa	591	610	LRR	DeepLRR
XP_010320170.1	20aa	615	634	LRR	DeepLRR
XP_010320170.1	20aa	639	658	LRR	DeepLRR
XP_010320171.1	20aa	87	106	LRR	DeepLRR
XP_010320171.1	20aa	111	130	LRR	DeepLRR
XP_010320171.1	20aa	135	154	LRR	DeepLRR
XP_010320171.1	20aa	166	185	LRR	DeepLRR
XP_010320171.1	20aa	190	209	LRR	DeepLRR
XP_010320171.1	20aa	214	233	LRR	DeepLRR
XP_010320171.1	20aa	238	257	LRR	DeepLRR
XP_010320171.1	20aa	262	281	LRR	DeepLRR
XP_010320171.1	20aa	286	305	LRR	DeepLRR
XP_010320171.1	20aa	310	329	LRR	DeepLRR
XP_010320171.1	20aa	334	353	LRR	DeepLRR
XP_010320171.1	20aa	358	377	LRR	DeepLRR
XP_010320171.1	20aa	382	401	LRR	DeepLRR
XP_010320171.1	20aa	406	425	LRR	DeepLRR
XP_010320275.1	20aa	324	343	LRR	DeepLRR
XP_010320275.1	20aa	344	363	LRR	DeepLRR
XP_010320275.1	20aa	367	386	LRR	DeepLRR
XP_010320276.1	20aa	324	343	LRR	DeepLRR
XP_010320276.1	20aa	344	363	LRR	DeepLRR
XP_010320276.1	20aa	367	386	LRR	DeepLRR
XP_010320756.1	20aa	106	125	LRR	DeepLRR
XP_010320756.1	20aa	130	149	LRR	DeepLRR
XP_010320756.1	20aa	154	173	LRR	DeepLRR
XP_010320756.1	20aa	178	197	LRR	DeepLRR
XP_010320756.1	20aa	202	221	LRR	DeepLRR
XP_010320756.1	20aa	223	242	LRR	DeepLRR
XP_010320756.1	20aa	246	265	LRR	DeepLRR
XP_010320756.1	20aa	270	289	LRR	DeepLRR
XP_010320756.1	20aa	294	313	LRR	DeepLRR
XP_010320756.1	27aa	318	344	LRR	DeepLRR
XP_010320760.1	20aa	106	125	LRR	DeepLRR
XP_010320760.1	20aa	130	149	LRR	DeepLRR
XP_010320760.1	20aa	154	173	LRR	DeepLRR
XP_010320760.1	20aa	178	197	LRR	DeepLRR
XP_010320760.1	20aa	202	221	LRR	DeepLRR
XP_010320760.1	20aa	223	242	LRR	DeepLRR
XP_010320760.1	20aa	246	265	LRR	DeepLRR
XP_010320760.1	20aa	270	289	LRR	DeepLRR
XP_010320760.1	20aa	294	313	LRR	DeepLRR
XP_010320760.1	27aa	318	344	LRR	DeepLRR
XP_010321306.1	20aa	74	93	LRR	DeepLRR
XP_010321306.1	20aa	98	117	LRR	DeepLRR
XP_010321306.1	20aa	122	141	LRR	DeepLRR
XP_010321306.1	20aa	146	165	LRR	DeepLRR
XP_010321306.1	20aa	170	189	LRR	DeepLRR
XP_010321747.1	28aa	6	33	LRR	DeepLRR
XP_010321747.1	20aa	34	53	LRR	DeepLRR
XP_010321747.1	21aa	60	80	LRR	DeepLRR
XP_010321747.1	20aa	82	101	LRR	DeepLRR
XP_010321747.1	20aa	106	125	LRR	DeepLRR
XP_010321747.1	20aa	130	149	LRR	DeepLRR
XP_010321747.1	20aa	154	173	LRR	DeepLRR
XP_010321747.1	20aa	178	197	LRR	DeepLRR
XP_010321747.1	20aa	202	221	LRR	DeepLRR
XP_010321747.1	20aa	227	246	LRR	DeepLRR
XP_010321747.1	20aa	251	270	LRR	DeepLRR
XP_010321747.1	20aa	278	297	LRR	DeepLRR
XP_010321747.1	20aa	299	318	LRR	DeepLRR
XP_010321747.1	20aa	323	342	LRR	DeepLRR
XP_010321747.1	20aa	348	367	LRR	DeepLRR
XP_010321747.1	20aa	372	391	LRR	DeepLRR
XP_010321747.1	21aa	396	416	LRR	DeepLRR
XP_010321747.1	20aa	424	443	LRR	DeepLRR
XP_010321747.1	20aa	473	492	LRR	DeepLRR
XP_010321747.1	20aa	496	515	LRR	DeepLRR
XP_010321747.1	20aa	521	540	LRR	DeepLRR
XP_010321747.1	20aa	545	564	LRR	DeepLRR
XP_010321747.1	20aa	569	588	LRR	DeepLRR
XP_010321747.1	20aa	593	612	LRR	DeepLRR
XP_010321747.1	20aa	617	636	LRR	DeepLRR
XP_010321747.1	20aa	641	660	LRR	DeepLRR
XP_010321747.1	20aa	665	684	LRR	DeepLRR
XP_010321747.1	28aa	830	857	LRR	DeepLRR
XP_010321747.1	20aa	862	881	LRR	DeepLRR
XP_010321747.1	20aa	887	906	LRR	DeepLRR
XP_010322111.1	20aa	16	35	LRR	DeepLRR
XP_010322111.1	27aa	41	67	LRR	DeepLRR
XP_010322111.1	20aa	70	89	LRR	DeepLRR
XP_010322111.1	20aa	95	114	LRR	DeepLRR
XP_010322111.1	20aa	119	138	LRR	DeepLRR
XP_010322111.1	20aa	141	160	LRR	DeepLRR
XP_010322111.1	20aa	165	184	LRR	DeepLRR
XP_010322111.1	20aa	187	206	LRR	DeepLRR
XP_010322111.1	20aa	211	230	LRR	DeepLRR
XP_010322115.1	26aa	74	99	LRR	DeepLRR
XP_010322115.1	20aa	100	119	LRR	DeepLRR
XP_010322115.1	20aa	124	143	LRR	DeepLRR
XP_010322115.1	23aa	148	170	LRR	DeepLRR
XP_010322115.1	20aa	172	191	LRR	DeepLRR
XP_010322115.1	20aa	196	215	LRR	DeepLRR
XP_010322115.1	20aa	220	239	LRR	DeepLRR
XP_010322115.1	20aa	245	264	LRR	DeepLRR
XP_010322115.1	20aa	269	288	LRR	DeepLRR
XP_010322115.1	20aa	293	312	LRR	DeepLRR
XP_010322115.1	20aa	317	336	LRR	DeepLRR
XP_010322115.1	20aa	341	360	LRR	DeepLRR
XP_010322115.1	20aa	366	385	LRR	DeepLRR
XP_010322115.1	20aa	390	409	LRR	DeepLRR
XP_010322115.1	21aa	414	434	LRR	DeepLRR
XP_010322115.1	20aa	442	461	LRR	DeepLRR
XP_010322115.1	20aa	491	510	LRR	DeepLRR
XP_010322115.1	20aa	514	533	LRR	DeepLRR
XP_010322115.1	20aa	539	558	LRR	DeepLRR
XP_010322115.1	20aa	563	582	LRR	DeepLRR
XP_010322115.1	23aa	587	609	LRR	DeepLRR
XP_010322115.1	20aa	611	630	LRR	DeepLRR
XP_010322115.1	21aa	635	655	LRR	DeepLRR
XP_010322115.1	20aa	659	678	LRR	DeepLRR
XP_010322115.1	20aa	683	702	LRR	DeepLRR
XP_010322765.1	20aa	47	66	LRR	DeepLRR
XP_010322765.1	21aa	74	94	LRR	DeepLRR
XP_010322765.1	20aa	98	117	LRR	DeepLRR
XP_010322765.1	23aa	122	144	LRR	DeepLRR
XP_010322765.1	20aa	145	164	LRR	DeepLRR
XP_010322765.1	21aa	169	189	LRR	DeepLRR
XP_010322765.1	20aa	194	213	LRR	DeepLRR
XP_010322765.1	20aa	218	237	LRR	DeepLRR
XP_010322765.1	20aa	242	261	LRR	DeepLRR
XP_010322765.1	23aa	266	288	LRR	DeepLRR
XP_010322765.1	20aa	290	309	LRR	DeepLRR
XP_010322765.1	20aa	314	333	LRR	DeepLRR
XP_010322765.1	20aa	338	357	LRR	DeepLRR
XP_010322765.1	20aa	362	381	LRR	DeepLRR
XP_010322765.1	20aa	386	405	LRR	DeepLRR
XP_010322765.1	21aa	410	430	LRR	DeepLRR
XP_010322765.1	20aa	434	453	LRR	DeepLRR
XP_010322765.1	20aa	458	477	LRR	DeepLRR
XP_010322765.1	20aa	482	501	LRR	DeepLRR
XP_010322765.1	20aa	506	525	LRR	DeepLRR
XP_010322765.1	20aa	530	549	LRR	DeepLRR
XP_010322765.1	21aa	553	573	LRR	DeepLRR
XP_010322795.1	26aa	72	97	LRR	DeepLRR
XP_010322795.1	20aa	98	117	LRR	DeepLRR
XP_010322795.1	23aa	120	142	LRR	DeepLRR
XP_010322795.1	21aa	144	164	LRR	DeepLRR
XP_010322795.1	20aa	168	187	LRR	DeepLRR
XP_010322795.1	20aa	191	210	LRR	DeepLRR
XP_010322795.1	20aa	214	233	LRR	DeepLRR
XP_010323112.2	20aa	75	94	LRR	DeepLRR
XP_010323112.2	20aa	95	114	LRR	DeepLRR
XP_010323112.2	20aa	119	138	LRR	DeepLRR
XP_010323112.2	20aa	141	160	LRR	DeepLRR
XP_010323112.2	20aa	164	183	LRR	DeepLRR
XP_010323112.2	20aa	187	206	LRR	DeepLRR
XP_010323624.1	25aa	72	96	LRR	DeepLRR
XP_010323624.1	20aa	98	117	LRR	DeepLRR
XP_010323624.1	20aa	122	141	LRR	DeepLRR
XP_010323624.1	20aa	146	165	LRR	DeepLRR
XP_010323624.1	20aa	170	189	LRR	DeepLRR
XP_010323624.1	20aa	194	213	LRR	DeepLRR
XP_010323624.1	20aa	218	237	LRR	DeepLRR
XP_010323624.1	20aa	242	261	LRR	DeepLRR
XP_010323624.1	20aa	266	285	LRR	DeepLRR
XP_010323624.1	20aa	290	309	LRR	DeepLRR
XP_010323624.1	21aa	314	334	LRR	DeepLRR
XP_010323624.1	20aa	338	357	LRR	DeepLRR
XP_010323624.1	21aa	362	382	LRR	DeepLRR
XP_010323624.1	21aa	386	406	LRR	DeepLRR
XP_010323624.1	20aa	410	429	LRR	DeepLRR
XP_010323624.1	20aa	434	453	LRR	DeepLRR
XP_010323624.1	20aa	458	477	LRR	DeepLRR
XP_010323624.1	20aa	482	501	LRR	DeepLRR
XP_010323624.1	20aa	506	525	LRR	DeepLRR
XP_010323624.1	23aa	530	552	LRR	DeepLRR
XP_010323624.1	20aa	554	573	LRR	DeepLRR
XP_010323624.1	20aa	578	597	LRR	DeepLRR
XP_010323624.1	20aa	602	621	LRR	DeepLRR
XP_010323624.1	20aa	627	646	LRR	DeepLRR
XP_010323624.1	20aa	651	670	LRR	DeepLRR
XP_010323624.1	20aa	675	694	LRR	DeepLRR
XP_010323715.1	25aa	72	96	LRR	DeepLRR
XP_010323715.1	20aa	98	117	LRR	DeepLRR
XP_010323715.1	20aa	120	139	LRR	DeepLRR
XP_010323715.1	21aa	144	164	LRR	DeepLRR
XP_010323715.1	20aa	168	187	LRR	DeepLRR
XP_010323715.1	20aa	192	211	LRR	DeepLRR
XP_010323715.1	20aa	214	233	LRR	DeepLRR
XP_010323716.1	25aa	72	96	LRR	DeepLRR
XP_010323716.1	20aa	98	117	LRR	DeepLRR
XP_010323716.1	20aa	120	139	LRR	DeepLRR
XP_010323716.1	21aa	144	164	LRR	DeepLRR
XP_010323716.1	20aa	168	187	LRR	DeepLRR
XP_010323716.1	20aa	192	211	LRR	DeepLRR
XP_010323716.1	20aa	214	233	LRR	DeepLRR
XP_010325071.1	20aa	72	91	LRR	DeepLRR
XP_010325071.1	20aa	96	115	LRR	DeepLRR
XP_010325071.1	20aa	120	139	LRR	DeepLRR
XP_010325071.1	20aa	144	163	LRR	DeepLRR
XP_010325071.1	20aa	167	186	LRR	DeepLRR
XP_010325071.1	21aa	191	211	LRR	DeepLRR
XP_010325071.1	20aa	215	234	LRR	DeepLRR
XP_010325071.1	20aa	238	257	LRR	DeepLRR
XP_010325071.1	20aa	262	281	LRR	DeepLRR
XP_010325071.1	20aa	286	305	LRR	DeepLRR
XP_010325596.1	20aa	683	702	LRR	DeepLRR
XP_010325596.1	27aa	707	733	LRR	DeepLRR
XP_010325596.1	20aa	740	759	LRR	DeepLRR
XP_010325645.1	20aa	97	116	LRR	DeepLRR
XP_010325645.1	20aa	121	140	LRR	DeepLRR
XP_010325645.1	20aa	145	164	LRR	DeepLRR
XP_010325645.1	22aa	169	190	LRR	DeepLRR
XP_010325645.1	20aa	353	372	LRR	DeepLRR
XP_010325645.1	20aa	373	392	LRR	DeepLRR
XP_010325645.1	20aa	516	535	LRR	DeepLRR
XP_010325645.1	20aa	541	560	LRR	DeepLRR
XP_010325645.1	27aa	562	588	LRR	DeepLRR
XP_010325784.1	20aa	480	499	LRR	DeepLRR
XP_010325784.1	21aa	502	522	LRR	DeepLRR
XP_010325784.1	29aa	523	551	LRR	DeepLRR
XP_010326028.1	20aa	36	55	LRR	DeepLRR
XP_010326028.1	27aa	57	83	LRR	DeepLRR
XP_010326028.1	20aa	91	110	LRR	DeepLRR
XP_010326028.1	20aa	116	135	LRR	DeepLRR
XP_010326028.1	20aa	140	159	LRR	DeepLRR
XP_010326028.1	20aa	164	183	LRR	DeepLRR
XP_010326028.1	28aa	187	214	LRR	DeepLRR
XP_010326028.1	20aa	215	234	LRR	DeepLRR
XP_010326028.1	20aa	241	260	LRR	DeepLRR
XP_010326028.1	20aa	264	283	LRR	DeepLRR
XP_010326028.1	20aa	290	309	LRR	DeepLRR
XP_010326028.1	20aa	312	331	LRR	DeepLRR
XP_010326028.1	20aa	333	352	LRR	DeepLRR
XP_010326028.1	20aa	356	375	LRR	DeepLRR
XP_010326028.1	20aa	380	399	LRR	DeepLRR
XP_010326028.1	20aa	405	424	LRR	DeepLRR
XP_010326028.1	28aa	427	454	LRR	DeepLRR
XP_010326028.1	20aa	455	474	LRR	DeepLRR
XP_010326028.1	20aa	479	498	LRR	DeepLRR
XP_010326028.1	20aa	501	520	LRR	DeepLRR
XP_010326255.1	20aa	87	106	LRR	DeepLRR
XP_010326255.1	20aa	107	126	LRR	DeepLRR
XP_010326255.1	20aa	131	150	LRR	DeepLRR
XP_010326255.1	20aa	155	174	LRR	DeepLRR
XP_010326255.1	20aa	179	198	LRR	DeepLRR
XP_010326255.1	20aa	203	222	LRR	DeepLRR
XP_010326255.1	20aa	227	246	LRR	DeepLRR
XP_010326255.1	20aa	250	269	LRR	DeepLRR
XP_010326255.1	20aa	273	292	LRR	DeepLRR
XP_010326255.1	20aa	297	316	LRR	DeepLRR
XP_010326255.1	20aa	326	345	LRR	DeepLRR
XP_010326255.1	25aa	346	370	LRR	DeepLRR
XP_010326255.1	28aa	379	406	LRR	DeepLRR
XP_010326812.1	20aa	86	105	LRR	DeepLRR
XP_010326812.1	20aa	110	129	LRR	DeepLRR
XP_010326812.1	20aa	134	153	LRR	DeepLRR
XP_010326812.1	20aa	158	177	LRR	DeepLRR
XP_010326812.1	21aa	182	202	LRR	DeepLRR
XP_010326812.1	23aa	207	229	LRR	DeepLRR
XP_010326812.1	20aa	231	250	LRR	DeepLRR
XP_010326812.1	20aa	255	274	LRR	DeepLRR
XP_010326812.1	20aa	279	298	LRR	DeepLRR
XP_010326812.1	20aa	303	322	LRR	DeepLRR
XP_010326812.1	20aa	327	346	LRR	DeepLRR
XP_010326812.1	20aa	351	370	LRR	DeepLRR
XP_010326812.1	25aa	373	397	LRR	DeepLRR
XP_010326812.1	20aa	399	418	LRR	DeepLRR
XP_010326812.1	23aa	423	445	LRR	DeepLRR
XP_010326812.1	20aa	447	466	LRR	DeepLRR
XP_010326812.1	20aa	471	490	LRR	DeepLRR
XP_010326812.1	23aa	495	517	LRR	DeepLRR
XP_010326812.1	20aa	519	538	LRR	DeepLRR
XP_010326812.1	20aa	543	562	LRR	DeepLRR
XP_010326812.1	20aa	567	586	LRR	DeepLRR
XP_010326812.1	20aa	592	611	LRR	DeepLRR
XP_010326812.1	20aa	616	635	LRR	DeepLRR
XP_010326812.1	23aa	639	661	LRR	DeepLRR
XP_010326812.1	27aa	662	688	LRR	DeepLRR
XP_010326916.1	20aa	76	95	LRR	DeepLRR
XP_010326916.1	20aa	100	119	LRR	DeepLRR
XP_010326916.1	20aa	124	143	LRR	DeepLRR
XP_010326916.1	20aa	148	167	LRR	DeepLRR
XP_010326916.1	20aa	172	191	LRR	DeepLRR
XP_010326916.1	20aa	196	215	LRR	DeepLRR
XP_010326916.1	21aa	220	240	LRR	DeepLRR
XP_010326916.1	20aa	244	263	LRR	DeepLRR
XP_010326916.1	20aa	268	287	LRR	DeepLRR
XP_010326916.1	20aa	292	311	LRR	DeepLRR
XP_010326916.1	20aa	316	335	LRR	DeepLRR
XP_010326916.1	20aa	340	359	LRR	DeepLRR
XP_010326916.1	20aa	364	383	LRR	DeepLRR
XP_010326916.1	22aa	388	409	LRR	DeepLRR
XP_010326916.1	20aa	410	429	LRR	DeepLRR
XP_010326916.1	20aa	434	453	LRR	DeepLRR
XP_010326916.1	20aa	458	477	LRR	DeepLRR
XP_010326916.1	20aa	481	500	LRR	DeepLRR
XP_010326916.1	20aa	505	524	LRR	DeepLRR
XP_010326916.1	20aa	529	548	LRR	DeepLRR
XP_010326916.1	20aa	553	572	LRR	DeepLRR
XP_010326916.1	20aa	577	596	LRR	DeepLRR
XP_010326916.1	20aa	601	620	LRR	DeepLRR
XP_010326916.1	20aa	637	656	LRR	DeepLRR
XP_010326916.1	25aa	660	684	LRR	DeepLRR
XP_010326916.1	20aa	685	704	LRR	DeepLRR
XP_010326916.1	20aa	709	728	LRR	DeepLRR
XP_010326916.1	20aa	734	753	LRR	DeepLRR
XP_010326916.1	20aa	758	777	LRR	DeepLRR
XP_010326916.1	20aa	782	801	LRR	DeepLRR
XP_010326916.1	20aa	806	825	LRR	DeepLRR
XP_010326916.1	20aa	830	849	LRR	DeepLRR
XP_010326916.1	20aa	854	873	LRR	DeepLRR
XP_010327701.1	20aa	83	102	LRR	DeepLRR
XP_010327701.1	21aa	105	125	LRR	DeepLRR
XP_010327701.1	21aa	129	149	LRR	DeepLRR
XP_010327701.1	20aa	153	172	LRR	DeepLRR
XP_010327701.1	20aa	177	196	LRR	DeepLRR
XP_010327701.1	24aa	200	223	LRR	DeepLRR
XP_010327701.1	20aa	225	244	LRR	DeepLRR
XP_010327701.1	20aa	249	268	LRR	DeepLRR
XP_010327701.1	20aa	273	292	LRR	DeepLRR
XP_010327701.1	20aa	295	314	LRR	DeepLRR
XP_010327701.1	20aa	318	337	LRR	DeepLRR
XP_010327701.1	20aa	347	366	LRR	DeepLRR
XP_010327701.1	20aa	369	388	LRR	DeepLRR
XP_019066855.1	20aa	81	100	LRR	DeepLRR
XP_019066855.1	20aa	102	121	LRR	DeepLRR
XP_019066855.1	20aa	126	145	LRR	DeepLRR
XP_019066855.1	20aa	150	169	LRR	DeepLRR
XP_019066855.1	23aa	174	196	LRR	DeepLRR
XP_019066855.1	20aa	198	217	LRR	DeepLRR
XP_019066855.1	20aa	222	241	LRR	DeepLRR
XP_019066855.1	20aa	246	265	LRR	DeepLRR
XP_019066855.1	20aa	270	289	LRR	DeepLRR
XP_019066855.1	21aa	294	314	LRR	DeepLRR
XP_019066855.1	20aa	318	337	LRR	DeepLRR
XP_019066855.1	20aa	342	361	LRR	DeepLRR
XP_019066855.1	20aa	366	385	LRR	DeepLRR
XP_019066855.1	20aa	390	409	LRR	DeepLRR
XP_019066855.1	20aa	414	433	LRR	DeepLRR
XP_019066855.1	20aa	437	456	LRR	DeepLRR
XP_019066855.1	20aa	462	481	LRR	DeepLRR
XP_019066855.1	20aa	486	505	LRR	DeepLRR
XP_019066855.1	20aa	510	529	LRR	DeepLRR
XP_019066855.1	21aa	531	551	LRR	DeepLRR
XP_019066855.1	20aa	558	577	LRR	DeepLRR
XP_019066855.1	20aa	582	601	LRR	DeepLRR
XP_019066855.1	20aa	606	625	LRR	DeepLRR
XP_019066855.1	20aa	631	650	LRR	DeepLRR
XP_019066855.1	20aa	655	674	LRR	DeepLRR
XP_019066855.1	20aa	678	697	LRR	DeepLRR
XP_019067822.1	25aa	86	110	LRR	DeepLRR
XP_019067822.1	20aa	112	131	LRR	DeepLRR
XP_019067822.1	20aa	135	154	LRR	DeepLRR
XP_019067822.1	20aa	159	178	LRR	DeepLRR
XP_019067822.1	20aa	183	202	LRR	DeepLRR
XP_019067822.1	20aa	207	226	LRR	DeepLRR
XP_019067822.1	20aa	231	250	LRR	DeepLRR
XP_019067822.1	20aa	253	272	LRR	DeepLRR
XP_019067822.1	20aa	279	298	LRR	DeepLRR
XP_019067822.1	20aa	303	322	LRR	DeepLRR
XP_019067822.1	20aa	327	346	LRR	DeepLRR
